fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg
aa40fe6038db56cb,JJ Okanovich,The Bosnian Bomber,7,1,0,71,155,76,Orthodox,35,6.93,0.55,5.27,0.5,0.0,0.0,1.0,0.0
a8e133139286df84,Hidetaka Monma,,18,11,4,72,168,,Orthodox,52,1.67,0.25,9.76,0.34,0.0,0.0,0.0,0.0
979f7edbb6980b0d,CJ Fernandes,,14,8,3,74,170,,,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1b2aa7853d1ed6e,Kamaru Usman,The Nigerian Nightmare,21,4,0,72,170,76,Switch,38,4.16,0.51,2.67,0.55,2.79,0.44,0.89,0.1
45f0cc9d18f35137,Chris Gutierrez,El Guapo,22,7,2,69,135,67,Orthodox,34,4.4,0.57,2.65,0.63,0.3,0.3,0.67,0.1
dc5a6b2fdb27e7dc,Amilcar Alves,,15,12,0,72,170,,Southpaw,37,0.5,0.46,2.02,0.3,0.0,0.0,0.53,0.0
24b033b3daf1c9df,Luiz Cane,Banha,17,7,,74,185,77,Southpaw,44,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3
15ec018d144710db,Nathan Coy,Soulforce,15,7,0,70,170,69,Southpaw,47,3.88,0.52,2.4,0.61,3.17,0.47,0.5,0.0
de9e331b3e6bae70,Ewerton Teixeira,,3,1,0,73,242,,,44,2.0,0.39,3.22,0.35,0.0,0.0,0.33,0.0
ec52462a1b41f714,Brett Johns,The Pikey,17,2,0,67,135,71,Orthodox,33,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0
723b64c0e9a8f348,Josias Musasa,The KO Wizard,8,2,0,68,135,74,Southpaw,27,3.19,0.45,4.39,0.36,0.9,0.5,0.81,0.5
fd5b6598a3b70c0a,Seth Baczynski,The Polish Pistola,20,14,0,75,170,75,Orthodox,44,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8
df2bf09c99594848,Mario Miranda,,14,7,0,75,185,74,Orthodox,46,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0.0
283645128ae57eda,Hiroko Yamanaka,Cat's Eye,13,3,,71,135,,,47,2.1,0.26,3.54,0.63,0.0,0.0,1.0,0.0
bf12aca029bfcc47,Keith Hackney,The Giant Killer,2,2,0,71,200,,Sideways,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e69c5ce12f4e762b,Marcus Hicks,The Wrecking Ball,10,4,,66,155,64,Southpaw,50,1.42,0.43,3.06,0.61,2.7,0.53,0.25,4.0
9eed2bcc9e0b92af,Leon Shahbazyan,,7,2,0,76,170,74,Orthodox,30,6.33,0.52,8.18,0.32,1.46,0.5,0.0,0.0
3bbcd63a016d9715,Cameron Dollar,,11,5,0,71,155,,Orthodox,38,5.04,0.38,2.94,0.61,0.0,0.0,0.0,0.0
887e09328cd63df1,Chibwikem Onyenegecha,,5,0,0,75,185,,Orthodox,31,5.6,0.55,3.4,0.52,0.0,0.0,1.0,0.0
0a97691039c4bbfb,Mark Hominick,The Machine,20,12,0,68,145,68,Orthodox,43,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9
c0ab242c40decc55,Ryan Bader,Darth,23,5,0,74,205,74,Orthodox,42,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4
c278e8843b8abfec,Charon Spain,,14,26,0,69,155,,,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e719d4b676dc19a,Brunno Ferreira,The Hulk,15,2,0,70,185,72,Orthodox,33,3.85,0.5,3.99,0.51,1.29,0.23,0.61,0.8
cc300e9aa3063431,Andre Gusmao,,6,3,0,72,205,,Orthodox,48,2.79,0.43,3.28,0.6,0.0,0.0,0.6,0.0
6b7bc7eaf2465387,Neil Wain,Old School,13,4,0,70,242,,Orthodox,,2.64,0.5,8.57,0.43,0.0,0.0,0.5,0.0
60193e707634e560,Montse Rendon,Monster,7,1,0,68,135,68,Orthodox,36,3.09,0.28,3.42,0.59,2.0,0.37,1.0,0.3
16af2d5a6f28bee2,Quinn Mulhern,,18,4,0,75,155,,Orthodox,41,1.48,0.28,2.09,0.51,1.36,0.2,0.33,0.0
a890f9a791ed615d,Tomohiko Hashimoto,,1,4,0,72,250,,Orthodox,48,0.0,0.0,11.67,0.3,0.0,0.0,0.0,0.0
9e91d7fd2720e241,Ryo Kawamura,,18,9,4,71,205,,Orthodox,44,0.6,0.16,3.93,0.39,0.0,0.0,0.06,0.0
9297ce6eee046f7a,Michael Mangan,,0,3,0,,155,,,,1.94,0.33,4.52,0.46,19.35,0.5,1.0,0.0
c549573c0df4d676,Maki Pitolo,Coconut Bombz,13,9,0,70,185,75,Orthodox,35,4.1,0.44,3.93,0.55,2.24,0.52,0.5,0.8
8fd808923cffff82,Andre Fili,Touchy,25,12,,71,145,74,Orthodox,35,3.87,0.37,4.23,0.51,2.22,0.45,0.71,0.2
a3dda21be645be93,Jean-Paul Lebosnoyani,Mufasa,9,2,0,71,170,72,Switch,27,9.71,0.78,5.29,0.64,0.0,0.0,0.0,0.0
ed9d8ee3a4239b1c,Sage Northcutt,Super,11,2,0,72,170,71,Orthodox,29,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6
7d09200f6a77b20e,Colin Fletcher,The Freakshow,14,8,0,74,155,,Orthodox,43,3.1,0.34,2.97,0.62,0.0,0.0,0.27,0.0
7ff97850e8c32bda,Glover Teixeira,,33,9,0,74,205,76,Orthodox,46,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9
513e84bfe65ff509,Luis Gomez,Tiger Junior,4,1,0,67,145,68,Orthodox,31,1.57,0.33,4.03,0.55,4.48,0.5,0.33,0.0
d28bef63e7d8d536,Deni Daffa,,6,2,0,72,155,74,Orthodox,26,3.47,0.38,6.45,0.38,0.0,0.0,0.0,0.0
9aa56f004b2bca07,Donavon Frelow,,6,3,0,67,135,,Orthodox,41,2.4,0.27,3.2,0.52,1.0,1.0,0.26,0.0
997b4f52f76a0b53,Brady Fink,,2,3,0,72,183,,Orthodox,44,1.69,0.41,1.69,0.61,3.63,0.25,0.0,3.6
82f5c81f4e3c3eb5,Mitsuhiro Ishida,The Endless Warrior,20,8,1,66,154,,Southpaw,47,1.46,0.41,1.13,0.61,4.76,0.53,0.33,0.7
6e92eb1242b46636,Steve Montgomery,The Creepy Weasel,9,5,0,76,185,,Southpaw,35,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0
d6a3e131ad4ba064,Angga,The Hitman,13,3,0,67,145,68,Orthodox,37,3.56,0.38,3.77,0.53,0.0,0.0,0.33,0.0
4c288a2b250bb576,Luke Jumeau,The Jedi,13,5,0,71,170,72,Orthodox,38,2.93,0.43,3.17,0.58,0.25,1.0,0.86,0.0
0bbb69f69c9a2eea,Nate Smith,The Savage,6,1,0,66,125,69,Switch,30,1.28,0.38,2.04,0.35,0.0,0.0,0.33,2.3
abcf7e55a0a9ed89,Marius Zaromskis,The Whitemare,20,9,,69,170,,Orthodox,45,5.02,0.34,5.93,0.5,0.73,0.42,0.73,0.0
1fd9f744105024a8,Juan Andres Luna,,12,1,0,67,125,72,Orthodox,30,3.27,0.31,3.0,0.65,0.0,0.0,0.0,0.0
fccf811c1e8b01c7,Andrew Sanchez,El Dirte,13,7,0,73,185,74,Orthodox,37,4.3,0.43,5.1,0.5,2.55,0.36,1.0,0.0
831de97afe326478,Dustin Moore,,0,2,0,64,125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6c8072b61c276e67,Jessica-Rose Clark,,11,9,,65,135,64,Orthodox,38,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3
c51da79b0346b5b7,George Pacurariu,Constantine,10,5,0,67,135,,,41,4.69,0.53,2.68,0.63,5.03,1.0,1.0,5.0
46effbd1135423c5,Sean O'Haire,,4,2,0,77,270,,Orthodox,54,8.28,0.57,22.76,0.21,0.0,0.0,0.0,0.0
cbd022eaf2ac546a,Ronald Carillo,,4,2,0,,125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce1e867808ef5fce,Justin Willis,Big Pretty,8,2,0,73,264,78,Southpaw,38,3.37,0.59,2.57,0.57,0.96,0.66,0.36,0.0
d86e913c548c07c2,Bob Schrijber,Dirty,20,17,1,72,240,,Orthodox,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c482c8605455a213,Junior Albini,Baby,14,6,0,75,264,74,Orthodox,34,3.98,0.51,6.08,0.52,1.54,0.37,1.0,0.0
98a6b2361045898f,Dong Hyun Ma,Maestro,16,11,3,71,155,70,Orthodox,37,2.84,0.41,4.1,0.54,1.27,0.53,0.33,0.0
cc23ed51619421a3,Ryan Quinn,,13,7,1,68,145,,,,2.31,0.41,1.67,0.48,0.0,0.0,0.0,1.9
b9706f80d005036c,Ketlen Vieira,Fenomeno,15,5,0,68,135,68,Orthodox,34,2.76,0.4,3.75,0.5,1.33,0.44,0.9,0.6
d7c4956d61ae76a9,Jose Delano,,16,3,0,68,145,70,Orthodox,29,9.73,0.65,2.53,0.72,0.0,0.0,0.6,0.0
2891c9f7b26b26fc,Bret Bergmark,The Angry Hick,6,1,1,69,170,,,52,2.78,0.52,2.78,0.37,4.17,1.0,0.5,4.2
1291edf2d566a71a,Julio Arce,,19,6,0,67,145,70,Southpaw,36,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3
90957a918e26bf9c,Xavier Franklin,Mr. Benjamin,5,1,,66,135,66,Southpaw,29,3.07,0.33,5.27,0.5,0.0,0.0,1.0,0.0
487c170da059857d,Junya Kudo,,10,7,2,,135,,Orthodox,42,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0
0abcf6bc47191219,Bruno Lopes,Brunao,14,2,0,74,205,74,Orthodox,32,2.81,0.43,3.38,0.57,2.51,0.33,1.0,0.0
db6d5f691aea3fd3,Wagner Campos,Galeto,12,10,0,66,145,,Southpaw,44,1.54,0.41,2.53,0.51,2.71,1.0,0.0,0.0
078695e385ec2f57,Victor Valenzuela,Psicosis,12,4,0,69,170,71,Orthodox,32,3.36,0.33,8.4,0.48,0.0,0.0,0.0,0.0
876f478f796495f7,Josh Quinlan,Bushido,6,3,,72,170,72,Orthodox,33,3.57,0.42,6.38,0.53,0.34,0.11,0.71,0.0
a112097ad877a48f,Alberto Montes,The Promise,11,1,0,67,145,69,Orthodox,31,4.98,0.66,4.85,0.57,0.0,0.0,0.66,9.8
5aedf14771ca82d2,Wilson Reis,,23,10,0,64,125,65,Southpaw,41,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6
bc711b6dd95c1af6,Mario Bautista,,17,3,0,69,135,69,Switch,32,5.3,0.48,3.98,0.54,1.91,0.38,0.55,0.8
2558ae2e5671e318,Khaos Williams,The OxFighter,15,5,0,72,170,77,Orthodox,31,4.94,0.39,5.39,0.4,0.0,0.0,0.51,0.0
48e96d9cea6d4ab0,Josh Clopton,The Gentleman,6,2,1,66,145,,Orthodox,44,1.6,0.64,2.87,0.5,2.0,0.66,0.75,0.0
1ef0eae31904e534,Artur Oumakhanov,,9,6,0,67,154,,Orthodox,46,1.2,0.33,1.67,0.82,3.0,0.75,0.33,0.0
e9ec08ebb3f92aa3,James Reese,JP,11,10,0,69,155,,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159e6ee100c717e,Cedric Doumbe,,2,0,0,70,170,,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349aaa3da11eb587,Karo Parisyan,The Heat,24,11,,70,170,72,Orthodox,43,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0
27fc9218a3653e3c,Justin Eilers,The Hammer,19,7,1,73,235,,Orthodox,47,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0.0
a59017211b775b5d,Rami Hamed,,13,3,0,73,170,71,Orthodox,34,3.87,0.51,3.4,0.5,0.0,0.0,0.5,0.0
a620638435de0628,Ryan Hayes,,7,6,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc1a8b4b38b92c6d,Montel Jackson,Quik,15,3,0,70,135,75,Southpaw,33,3.09,0.52,1.4,0.61,3.0,0.63,0.67,0.3
20821819c401ced8,Andre Amado,Dida,6,4,1,72,154,,Orthodox,42,2.27,0.24,5.91,0.63,0.0,0.0,0.2,0.0
31da66df48c0c1a0,Kyle Dietz,,5,2,0,68,135,,Orthodox,39,1.82,0.45,2.08,0.62,0.0,0.0,0.0,0.0
84f727cf0166d6f2,Jose Johnson,Zhakwarius,16,10,0,72,125,71,Orthodox,30,2.27,0.57,1.61,0.53,0.69,0.6,0.41,0.7
335ad945324c3a2e,Dave Jansen,,20,4,0,69,155,73,Orthodox,46,2.94,0.33,3.67,0.58,2.79,0.28,0.38,0.9
b301292b1bc92bdb,Roshan Mainam,The Indian Notorious,6,3,0,,135,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09e62c450e754913,Jimmy Flick,The Brick,17,9,0,67,125,68,Orthodox,35,1.67,0.5,4.7,0.43,2.36,0.33,0.0,3.5
80daefbed11ce998,Alejandro Perez,Turbo,23,9,1,66,135,67,Orthodox,36,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3
a8fa0c4e95512806,Phil Johns,,30,14,1,62,170,,Southpaw,57,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0
e14b5aa06eea9653,Abel Trujillo,Killa,15,8,,68,155,70,Orthodox,42,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4
3ecd936bd8814108,Cat Zingano,Alpha,10,4,0,66,145,68,Southpaw,43,2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8
d38e8c6ae2dfc051,Nazareno Malegarie,El Tigre,28,4,0,68,155,,,39,3.87,0.34,3.27,0.69,1.0,0.33,0.0,0.0
50d2f0018bcf9eef,Pat Healy,Bam Bam,34,23,,72,155,72,Orthodox,42,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1
21b54430c8eeb9cc,Joe Hurley,,12,5,0,68,155,,,47,1.12,0.45,3.35,0.56,0.0,0.0,0.2,0.0
a421465acbe59c77,Denis Stojnic,,13,3,,72,245,,Orthodox,46,1.51,0.23,6.06,0.36,0.0,0.0,0.8,1.0
182f2b78582de3d8,Marcus LeVesseur,The Prospect,22,7,0,69,155,70,Southpaw,43,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6
aae99701b21554e4,Ryan Jensen,,21,8,0,73,185,76,Orthodox,48,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9
ebc5af72ad5a28cb,Nick Agallar,,24,6,0,68,155,,Orthodox,47,0.69,0.11,4.56,0.42,0.0,0.0,0.0,0.0
2844b047183a1adb,Luis Pena,Violent Bob Ross,9,3,0,75,155,75,Southpaw,32,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2
44bc27bfa76dcd9e,Renee Forte,,8,4,0,67,155,71,Orthodox,38,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0
22f4b6cb6b1bd7fd,Devin Johnson,,1,1,1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a12a2f096a6d975,Roger Narvaez,Silverback,8,3,0,75,185,,Southpaw,42,2.12,0.37,3.32,0.64,0.0,0.0,0.5,0.9
d343df8ba11f4c4e,Nina Nunes,,11,7,0,65,125,64,Orthodox,40,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5
ff6a1f63c254127e,Albert Tumenov,Einstein,18,4,0,71,170,73,Orthodox,34,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0
d18dbcb0f8e2b55d,Alex Soto,Extremo,8,3,1,68,135,,Southpaw,42,2.95,0.25,5.02,0.59,2.82,0.3,0.0,0.0
23024fdfc966410a,Gilbert Burns,Durinho,22,9,0,70,170,71,Orthodox,39,3.15,0.48,3.64,0.52,2.12,0.37,0.53,0.5
66d42e9503fa108e,Windri Patilima,,8,1,0,66,155,71,Southpaw,32,0.31,0.5,7.64,0.31,0.0,0.0,0.0,0.0
769fa803bf9d2e3b,Nasrudin Nasrudinov,,9,1,0,72,205,71,Orthodox,34,1.03,0.87,0.29,0.75,2.2,0.5,0.4,0.0
9f5e3c20ce40b344,Klaudia Sygula,,8,2,0,68,135,69,Orthodox,27,7.27,0.48,5.5,0.56,0.41,0.12,0.4,0.0
caced97768818230,Matt Skelton,,0,1,0,75,265,,Orthodox,59,0.0,0.0,0.54,0.0,0.0,0.0,0.66,0.0
85248da6e9e2f7e7,Jamie Yager,The Chosyn 1,8,4,0,73,185,,Orthodox,42,3.08,0.39,2.55,0.63,0.0,0.0,0.66,0.0
a524710c3ef918fa,Fernando Bettega,,7,5,0,,170,,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07047eb7d17fb0a2,Daria Zhelezniakova,Iron Lady,10,2,0,69,135,68,Orthodox,30,4.75,0.41,2.83,0.68,0.44,1.0,0.5,0.0
b3b6e80b7d5f8f0d,Jeremiah Billington,,11,2,0,69,205,,Orthodox,48,1.6,0.62,7.06,0.35,0.0,0.0,0.5,0.0
eb70e786bbdf1d16,Yanis Ghemmouri,The Desert Warrior,12,3,0,69,135,69,Orthodox,31,2.29,0.38,5.14,0.35,0.0,0.0,0.0,0.0
01fcef7e3d051722,Henry Briones,Bure,16,8,1,68,135,69,Orthodox,45,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6
0505e27a5d00704a,DongHyun Seo,Pinnacle,7,3,1,67,145,67,Orthodox,35,4.91,0.63,3.35,0.41,0.0,0.0,0.0,0.0
ec2d13a87d3d9541,Sheldon Westcott,,10,3,1,73,170,71,Southpaw,41,2.26,0.4,3.73,0.37,3.23,0.37,0.14,0.0
7abe471b61725980,Fabricio Camoes,Morango,14,9,1,70,155,71,Orthodox,47,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5
a1b0715c4fd2dbd3,Azamat Gashimov,,8,3,0,66,125,,Orthodox,35,1.24,0.21,4.75,0.53,1.69,0.25,0.0,0.0
770b9d4813c25902,Chalid Arrab,Die Faust,7,3,0,71,205,,Orthodox,50,1.56,0.34,1.63,0.56,3.05,0.75,0.37,1.0
48d1f690b763934c,Chael Sonnen,,29,15,1,73,205,73,Southpaw,48,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,19,10,0,66,145,,Orthodox,37,3.64,0.44,5.0,0.47,0.0,0.0,0.0,0.0
31bbd46d57dfbcb7,John Campetella,,0,1,0,69,235,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e6654e9f0461b8f,Cody Haddon,,8,1,0,67,135,69,Orthodox,27,9.2,0.51,3.47,0.64,2.48,0.37,0.83,0.8
cf772fb504842dc3,Kiril Sidelnikov,,11,4,0,71,230,,,37,2.87,0.28,4.48,0.61,0.0,0.0,0.0,0.0
f6c1ce7cfd600662,Yuma Horiuchi,Ichiban,9,5,0,66,125,67,Switch,28,3.73,0.3,5.0,0.35,2.0,0.16,0.0,2.0
42775dc893603154,Brian Davidson,,13,4,0,66,145,,,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba5c6eeb8ef45f5c,Levi Avera,,18,15,0,73,170,,,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ddb480b601cefb1,Chance Rencountre,Black Eagle,14,4,0,74,170,75,Southpaw,39,1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3
22af3546bd967280,Aji Susilo,,6,4,0,70,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b69839f3555a67b,Martin Kampmann,The Hitman,20,7,0,72,170,72,Orthodox,43,3.22,0.42,3.28,0.62,1.86,0.41,0.78,2.0
a2d1d3d144fed708,Ray Sloan,,8,1,0,73,205,,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9fa568ad2bf2cb0b,Justin Scoggins,,11,5,0,67,125,66,Southpaw,33,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5
0c01568b1ac77bff,Mike Seal,Crazy Boy,13,15,,76,185,,Orthodox,48,5.5,0.68,3.33,0.5,0.0,0.0,0.33,0.0
633a45d131192ffe,Kajan Johnson,Ragin',23,13,1,71,155,75,Orthodox,41,2.47,0.42,1.59,0.64,1.54,0.37,0.62,0.2
07797f10b9569cfc,Angel Pacheco,,7,3,0,68,135,70,Orthodox,34,9.5,0.39,11.47,0.41,0.0,0.0,0.28,0.0
318572f6f74b760d,Charlie Ontiveros,American Bad Boy,11,9,0,74,155,74,Switch,34,1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0
69037fc7730e4225,Steven Nguyen,The Ninja,10,2,0,71,145,73,Switch,32,7.47,0.42,7.1,0.6,0.24,1.0,0.88,0.0
803bebcfb6d6f506,Alex Gorgees,Hitman,6,1,0,74,155,74,Switch,30,0.67,0.32,2.27,0.38,0.0,0.0,0.54,0.0
2d6d6ffe5a446ea2,Christian Ocon,,2,1,0,68,135,69,Orthodox,30,1.73,0.53,5.27,0.34,0.0,0.0,0.63,0.0
46baf0f57edfa4df,Joey Beltran,The Mexicutioner,17,14,,73,185,75,Orthodox,44,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0.0
4debc6c4c6249690,Patrik White,Primetime,9,2,0,72,155,72,Orthodox,32,9.77,0.49,6.28,0.6,0.0,0.0,0.5,0.0
8c57c7b8c3bab0eb,Nicolae Negumereanu,,13,2,0,72,205,78,Orthodox,31,3.58,0.41,5.56,0.39,1.02,0.28,0.62,0.0
88432fe79d5091d9,Lee Higgins,,2,1,0,,155,,,45,1.02,0.26,3.68,0.4,0.0,0.0,0.0,0.0
a049aa06508b9c7b,Brandon Saling,White Steel,8,6,0,70,170,,,40,2.88,0.4,6.08,0.2,0.0,0.0,0.57,0.0
2c2caf2f2bab9df5,Humberto Bandenay,,14,7,,71,145,71,Southpaw,31,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5
50c469e0cb73be10,Yura Naito,2 FACE,6,1,0,72,185,74,Orthodox,29,1.22,0.44,5.33,0.28,1.67,0.09,0.0,0.0
3033c1c080672475,Dakota Bush,,8,4,0,70,155,73,Orthodox,31,2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0
69108cb8b32efe04,Mychal Clark,,10,14,0,75,224,,Orthodox,,5.8,0.56,2.9,0.59,0.0,0.0,0.0,0.0
fa6796c55d6c5440,Curtis Blaydes,Razor,19,5,,76,265,80,Orthodox,35,3.56,0.5,2.0,0.58,5.38,0.48,0.31,0.0
e30715382f42b772,Gabrielle Holloway,Gabanator,6,5,0,63,145,,,35,0.7,0.42,3.07,0.34,3.0,0.35,0.16,1.0
ce175eaafe867d1f,Micheal Gillmore,The Gentleman,6,5,0,71,170,72,Orthodox,38,2.04,0.57,3.02,0.43,0.0,0.0,0.5,0.0
01d2ed8c502e3828,Caros Fodor,The Future,11,6,0,69,155,74,Orthodox,42,2.76,0.54,2.83,0.54,2.1,0.25,0.5,0.0
d4f364dd076bb0e2,Cung Le,,9,3,0,69,185,70,Southpaw,53,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3
eef9b891edbd4604,Mark Hunt,Super Samoan,13,14,,70,265,72,Orthodox,51,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2
b45d6b73f4ca4467,Andre Winner,,21,11,2,71,155,73,Orthodox,44,2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0
04e9955f33e0c267,Joao Paulo Faria,,1,1,0,69,155,,,,6.69,0.64,2.09,0.85,1.25,0.5,0.0,1.2
09a4447655fd4b7b,Rafael Cerqueira,The Lion,11,4,0,75,205,76,Southpaw,35,1.56,0.43,5.05,0.36,0.0,0.0,0.36,0.0
837d30395faca41e,Sheila Gaff,The German Tank,9,7,0,65,135,,Orthodox,36,1.6,0.5,2.89,0.28,0.0,0.0,0.2,0.0
8a0be41c0380188d,Charlie Valencia,,12,7,0,63,135,64,Orthodox,51,2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5
01daf32100ed7517,Koji Oishi,,25,10,10,68,170,,Orthodox,48,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0
f4c40f8a64d3151d,Max Mustaki,,6,3,0,72,155,,Orthodox,38,8.2,0.5,13.0,0.45,0.0,0.0,0.0,0.0
54c2576b7f2f1f57,Chris Ewert,El Tanke,7,1,0,72,185,75,Orthodox,32,3.4,0.37,4.33,0.5,0.0,0.0,0.42,0.0
c6bf75775b278ed8,Mauricio Alonso,,13,7,,74,170,,,45,5.74,0.34,1.91,0.67,0.0,0.0,0.0,0.0
f21a3d68fb9df387,Scott Norton,Hollywood,7,1,0,70,170,,Orthodox,52,0.67,0.3,0.34,0.6,2.52,0.25,0.0,0.0
dda67d7d3df6b406,Thomas Paull,Juggernaut,11,4,0,67,155,67,Orthodox,31,7.33,0.33,8.67,0.64,0.0,0.0,0.0,0.0
5f2197acaba7d5ef,Mario Sperry,Zen Machine,13,4,0,74,205,,Orthodox,59,2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4
71171fc96445bf65,Vitor Petrino,,13,2,0,74,265,77,Orthodox,28,2.75,0.46,2.48,0.47,3.04,0.51,0.79,0.8
cc4e571964b084d4,Tatsuya Saika,Yanbo,11,5,0,72,155,73,Orthodox,35,6.67,0.44,9.91,0.43,0.0,0.0,0.66,0.0
0c9c0a43d3f3f49d,Marcelo Guimaraes,Magrao,9,2,1,72,185,73,Orthodox,42,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0
102a8fdf8cbf7467,Kleydson Rodrigues,KR,8,4,0,65,135,67,Orthodox,30,4.58,0.57,2.29,0.53,0.6,0.22,0.53,0.6
243b07fc65ccbb16,Tatsuya Iwasaki,,0,1,0,69,205,,Orthodox,56,0.79,1.0,8.68,0.38,0.0,0.0,0.0,0.0
2bcc39af95d6f2e8,John Devine,,6,4,0,,,,,48,1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0
ef3663798164adf0,Erick Sanchez,,8,3,0,70,145,,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b56e94a59b7b134,Oban Elliott,The Welsh Gangster,12,4,0,72,170,72,Orthodox,28,3.62,0.48,2.24,0.61,1.52,0.4,0.52,0.0
903ef36a6adc09a3,Kitt Campbell,The Killer,16,7,0,73,170,73,Orthodox,31,5.4,0.53,2.51,0.6,0.94,0.1,0.5,0.0
83a477a7dba1ca58,Clay Harvison,Bushwacker,13,6,0,73,170,74,Orthodox,45,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3
d2f310b5b072e986,Kevin Engel,The Hitman,5,1,0,74,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e3282d57d2467a0,Nobuhiro Obiya,,12,5,1,68,145,,Orthodox,45,0.63,0.28,2.53,0.55,0.5,0.5,0.41,0.5
d41937647eae9a34,Reza Nasri,,0,1,0,71,205,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68c4ca70067bf282,Tebaris Gordon,Boom,3,1,0,73,265,,Orthodox,37,3.53,0.16,49.41,0.22,0.0,0.0,0.0,0.0
2e2cdb6e9eb84bb9,Jesse Moreng,Arturo,9,1,0,67,145,,Orthodox,46,1.26,0.4,2.08,0.48,5.56,1.0,1.0,0.0
669a3cb6e394f515,Royce Alger,,3,2,0,70,199,,Orthodox,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b102c26727306ab6,Jussier Formiga,,23,8,0,65,125,67,Orthodox,40,1.42,0.39,2.34,0.64,1.82,0.35,0.87,0.6
